song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id,artist_follower_no,artist_genres,artist_popularity
Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,2013-10-04,77,221360,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
Party In The U.S.A.,5Q0Nhxo0l2bP3pNjpGJwV1,2009-01-01,78,202066,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
The Climb,0V8FYVlBFuXXTIvRnMbZyS,2009-01-01,67,236066,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
Hoedown Throwdown,6ntkwU1MhehTKgx4BWxX3f,2009-01-01,61,181013,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,2013-10-04,78,231240,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
When I Look At You,7ywzEdEuVG1lsjsRCGJfLy,2009-01-01,63,248586,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
See You Again,3AjyOYxBv8bByfBtG5o9dP,2007-06-26,67,190453,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
7 Things - Single Version,5ecZWU5uQOiCVSnPxBZNmT,2008-01-01,64,213453,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
East Northumberland High,3z0DheGqqYaC1EbSdn8S9g,2007-06-26,41,204293,False,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,18740804,"['dance pop', 'pop', 'post-teen pop']",81
Pressure,0it18DX6dZGxLHNYz1EP0H,2015-03-17,41,232600,False,Milk & Bone,4fmvA5uVlZUNsje29D1PaW,56729,"['canadian electropop', 'indie quebecois', 'quebec indie']",40
Natalie,1VV4Cn1Zsc7v6gTRjvCqfJ,2016-08-18,44,274826,False,Milk & Bone,4fmvA5uVlZUNsje29D1PaW,56729,"['canadian electropop', 'indie quebecois', 'quebec indie']",40
Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,2014-06-20,74,313684,False,Milky Chance,1hzfo8twXdOegF3xireCYs,1665073,['german pop'],71
Cocoon,6acDlNeA06MCVCzsTVGr9V,2017-03-17,58,255160,False,Milky Chance,1hzfo8twXdOegF3xireCYs,1665073,['german pop'],71
Flashed Junk Mind,5mpLcXEsk3jjzLFGuNKk5I,2014-06-20,63,262000,False,Milky Chance,1hzfo8twXdOegF3xireCYs,1665073,['german pop'],71
1957,08cXy6KUizaAelYXtcew3w,2012-07-16,59,204213,False,Milo Greene,5euJsEvfrlfhYDorMR40OF,88131,"['la indie', 'metropopolis', 'shimmer pop', 'stomp and holler']",44
Parents' House,480QORmTRo360UBGlx1YFc,2015-01-23,16,250413,False,Milo Greene,5euJsEvfrlfhYDorMR40OF,88131,"['la indie', 'metropopolis', 'shimmer pop', 'stomp and holler']",44
Bliss,09oOhscdjOI4JzxgP9t0x3,2001,44,251146,False,Mindful Muse,1r1TkL5ZntBFL5AjdtAJM8,1,,0
Louise,6iAu1ZHWQT8VmSQWZM40m7,2013-10-26,54,264173,False,Mipso,5Bcrb5qQMVTEbJ43fdIS4A,65523,"['deep new americana', 'new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",50
Coming Down the Mountain,3ogA3HTz2gSGTX8f135LJ5,2017-04-07,47,273958,False,Mipso,5Bcrb5qQMVTEbJ43fdIS4A,65523,"['deep new americana', 'new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",50
The House That Built Me,02eD9ymfJOJOhM97HYp5R9,2009-09-24,67,236626,False,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,3265084,"['contemporary country', 'country', 'country dawn', 'country road']",72
us,0HBs0pHrnSP8DEAPM1JX5M,2018-12-15,36,147365,False,Miscellaneous Plumbing Fixtures,7goT2z5oTDPZsqkFMU5LM7,510,,2
Under the Sun,3Dy4lJm9VZpPYd9h7IFfwX,2015,37,275017,False,Miskeyz,1craLZgS5uuShFslnMTzjZ,1895,['deep tropical house'],32
Coffee Blues,2azwzKd8xYex2PyJEyl8BX,1998-01-01,43,226226,False,Mississippi John Hurt,1FdwVX3yL8ITuRnTZxetsA,116804,"['acoustic blues', 'american folk revival', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'folk', 'piedmont blues', 'traditional blues', 'traditional folk']",40
Machine,33yQjYsn7eCY2L23JX0m2b,2017-05-19,46,210426,False,MisterWives,5ivCbtrcD5N4rD337xIb2z,417006,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop rock']",60
Our Own House,3QzbEvmnuZIONNv82PylZb,2015-02-24,57,232186,False,MisterWives,5ivCbtrcD5N4rD337xIb2z,417006,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop rock']",60
Reflections,2PtBhfoPZ6VYtXkrE5FrCH,2015-02-24,62,186440,False,MisterWives,5ivCbtrcD5N4rD337xIb2z,417006,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop rock']",60
Hurricane,6757Pp7vTy2a4qUPWCLvmH,2015-02-24,36,239186,False,MisterWives,5ivCbtrcD5N4rD337xIb2z,417006,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop rock']",60
No Fixed Abode,2kzWnWUUsn3o44PbOzFSjc,2016-12-02,41,204081,False,Mitch James,65oocmSeB6z75kHwrZo1le,62127,"['australian talent show', 'nz pop']",47
All On You,3DSPGSyHGMn0deRJTu8OnK,2018-12-14,43,190022,False,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,327770,"['contemporary country', 'heartland rock']",65
Alcohol You Later,5SO7pvSFiXwU0e1z7C4X7H,2018-12-14,56,186600,False,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,327770,"['contemporary country', 'heartland rock']",65
Porcelain,2UKYMN7VnsQo40n0qCt6Sa,2008-06-02,57,241173,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Why Does My Heart Feel So Bad?,3MZQF2Qv9ehvgT3Uxm61jo,2008-06-02,47,264826,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Honey,52tILLw5fRKqPbe5ps1QLL,2008-06-02,47,209493,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Extreme Ways,2JStQePsuz6YpY6Z7D1wHw,2002,50,237640,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
One of These Mornings,2Oq7pSYimfePwxTvYC4Wl2,2002,40,192693,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Another Woman,56ksITwQNPk0GWbtFC9wRZ,2002,25,236053,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Sunday (The Day Before My Birthday),6jdtcPAts3bC7ZNK8lNYlF,2002,33,309280,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Sleep Alone,0nGJsg4gWFGde957HtNhQ5,2002,20,285360,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Pale Horses,5fIHnqwt4wwkbIwi88yOyJ,2009-06-29,19,217080,False,Moby,3OsRAKCvk37zwYcnzRf5XF,1672371,"['downtempo', 'electronica']",67
Latein,3CmudSj18GOoeHpisyIOdt,2018-01-26,33,305053,False,Moca,3v0fho5jtgxZFmcbJFNiK4,3614,"['electro jazz', 'jazztronica', 'nu jazz']",27
When I Was Young,5UEvfBx5yQ14HALjI8jk3t,2017-10-26,45,219720,True,Mocha Piano,7j5OVRWLlYgpTo2nt2UoyC,35,,2
House by the Sea,34Qk1WJ2ukktGOCNcRzxus,2013-03-08,47,218280,False,Moddi,65ltPnFGbTfv1sFjVOZBMM,37802,"['nordnorsk musikk', 'norske viser', 'norwegian indie', 'norwegian pop', 'norwegian rock', 'norwegian singer-songwriter']",35
Your Graduation,7kVoPBSlGghzLoQjODkxGD,2014-02-11,65,163760,True,Modern Baseball,1HxXNvsraqrsgfmju1yKk8,340109,"['alternative emo', 'emo', 'philly indie', 'pop punk']",57
The Weekend,1BCMfxB7baD3UuLv0KCqdS,2012-11-27,49,210250,False,Modern Baseball,1HxXNvsraqrsgfmju1yKk8,340109,"['alternative emo', 'emo', 'philly indie', 'pop punk']",57
Float On,2lwwrWVKdf3LR9lbbhnr6R,2004-04-05,73,208466,False,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,1297384,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",62
Lampshades on Fire,5jJ69cMDMC0aeWPjZo6VP2,2015-03-13,56,187720,False,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,1297384,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",62
The World At Large,5op53ANI4exiWqFHKuwWxd,2004-04-05,57,272506,False,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,1297384,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",62
Dashboard,0Fe3WxeO6lZZxj7ytvbDUh,2007-03-20,62,246173,False,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,1297384,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']",62
Bleep - Original Mix,0LP6AkJFSdnsCqt0d8nzHA,2015-08-03,1,198750,False,Modulation,3t18MejrhFLVWFYLia2U8p,1273,,20
Nebraska,3g6Iv6AJddkj641ufya8h4,1998-09-08,45,229666,False,Moes Haven,0X55gFRCzbPELOYoZsxuAQ,422,['comedy rock'],4
Hungry Face,6Uq3IHAmOz3gSunhvJqqmp,2013-02-25,32,144693,False,Mogwai,34UhPkLbtFKRq3nmfFgejG,521621,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",50
Wizard Motor,6WRjAQ3xFrfM8jBc0ik4HJ,2013-02-25,19,281120,False,Mogwai,34UhPkLbtFKRq3nmfFgejG,521621,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",50
Take Me Somewhere Nice,3s2MZsEfiMe7ZjiRtun6wv,2001-04-30,51,417226,False,Mogwai,34UhPkLbtFKRq3nmfFgejG,521621,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",50
Lucky,6JaM5Mg9evBEMXSYxEJAEX,2008-01-01,46,160626,False,Molly Johnson,0OhbmRARz9nrChla8W2OGU,40216,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'vocal jazz']",43
Miss Celie's Blues,1ccKBkPhQE79XfqFPdnFQg,2002-01-01,45,224306,False,Molly Johnson,0OhbmRARz9nrChla8W2OGU,40216,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'vocal jazz']",43
Melody,45HnZRfPAiDc1MlbcNGTJw,2002-01-01,20,225493,False,Molly Johnson,0OhbmRARz9nrChla8W2OGU,40216,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'vocal jazz']",43
Fun For Me,6Z3GJUrYZPkHApmB0MKLQX,2006-07-17,48,227813,False,Moloko,4aaBjq7VqqQvpSF69GglvO,399382,"['alternative dance', 'electronica', 'electropop', 'trip hop']",53
Dear God (Sincerely M.O.F.),3HrSMLKhDn6mpvc68YuY5W,2009,36,307026,False,Monsters Of Folk,7wcYEfyBTrH0iT6J4PgSTj,60020,"['indie folk', 'stomp and holler']",32
Where I Come From,1YR1ChVR8n5EtLRIIDhRTF,2011-10-14,64,201840,False,Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,1271695,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",59
Morocco,0ecM7uGyjgJnBliXS2fPP9,2013-09-10,60,208053,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
Two High,5huOzlgCK7PsMSG4TFBvKY,2018-01-19,56,213120,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
Good As Gold,4CG2XyRrTdgeVlptAZEw4J,2017-12-08,44,192960,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
Not Too Late,2FuPPSFmGj4XIJepeHwz7D,2018-01-19,39,195826,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
All Day All Night,1dv9NZzzUeuMRwqqnsWbyW,2015-10-02,54,231366,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
Let The Record Play,6hZjPhaCl65Xdgj4Sissao,2018-01-19,35,188666,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
Red Hot Lights,0xmtSOofR05Lu0ggb5lZ7X,2015-10-02,49,210906,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
River Water,7KCwb4Fve83ttaluavFDv9,2013-09-10,43,210786,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
Mercury,56JwgF5LLyrIEyGIrzpSN2,2012-02-07,33,225840,False,Moon Taxi,5DK8eK7fjvRsziXzyr3sFA,174572,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",52
The List,0MezoO982AZR3AcfEZAdO0,2017-05-26,45,305760,False,Moonchild Energy,5dzpdVM2DLIelglacwCOCp,4,,0
Moonlight Sonata (Dark Ambient),7ieus6oLfr2wD9Qzb8Ld5O,2016-10-13,2,206678,False,Moonlight Dreaming,0YiagLF527ZcGoK0xcOnR8,647,['sleep'],12
The Sea,7MRI6ZNv3neLVYy2kQ91nQ,1998-03-13,45,348053,False,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,735892,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",58
Rome Wasn't Built in a Day,6lsumzVFKP9SnfKcuGwqVp,2000-07-10,61,214719,False,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,735892,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",58
Easier Said Than Done,3VLOwRN47Vw6Fd1UfyJGTy,2010-06-07,22,223360,False,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,735892,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",58
Crimson,6Q7yZPVyvxMyzZVFldYbmA,2010-06-07,36,312280,False,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,735892,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",58
Blood Like Lemonade,6V472EZ0ymkw3zEDOqlIew,2010-06-07,57,293306,False,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,735892,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",58
Recipe for Disaster,6rHqkANtmNJmBEufAC1qIY,2010-06-07,27,321386,False,Morcheeba,6bWxFw65IEJzBYjx3SxUXd,735892,"['big beat', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",58
Yeah You,2498THhwuGaXJ1hfhQfyzb,2019-11-15,31,197800,False,More Fatter,2pM3a5lWWUSNOPRGYcmGqT,12944,,33
Silly Goose,61O3EtR8IT4tmornSBGZgU,2019-11-15,38,167215,True,More Fatter,2pM3a5lWWUSNOPRGYcmGqT,12944,,33
Kiss Somebody,4f3fb3alVLFc8Ga4ncpg7x,2018-10-12,63,213183,False,Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,150693,"['australian country', 'australian pop', 'contemporary country', 'country']",54
Day Drunk,7nGuT0EfqQ1TXcADEKwB6Q,2018-10-12,62,194898,False,Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,150693,"['australian country', 'australian pop', 'contemporary country', 'country']",54
The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,2018-04-27,74,208280,False,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,3702596,['contemporary country'],84
Whiskey Glasses,6foY66mWZN0pSRjZ408c00,2018-04-27,82,234346,False,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,3702596,['contemporary country'],84
Jimmy,6Zw0NBdfr1VlVJjDRFwUe1,2007-10-09,65,264826,False,Moriarty,0qG2Tf6fJaCuWKGz1IitKa,146544,"['chanson', 'electro-pop francais', 'french indie folk', 'french indie pop', 'french rock', 'nouvelle chanson francaise', 'swiss rock']",52
Suedehead - 2011 Remaster,76HJoPhDFxD7rizsbCmZND,1988-03-15,52,235520,False,Morrissey,3iTsJGG39nMg9YiolUgLMQ,915602,"['britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']",59
Ghosting,3vZUC1m6QVm7urnN6lcF64,2008-09-23,66,285986,False,Mother Mother,0e86yPdC41PGRkLp2Q1Bph,2943814,"['indie pop', 'vancouver indie']",73
Everything Is Alright,6xyiHZgrmXw7sMyYXbXjPV,2005-06-07,63,207633,False,Motion City Soundtrack,19zqV9DV3txjMUjHvltl2D,303199,"['emo', 'pop punk']",53
The Heart Is a Rebel - Radio Edit,2sV0kBsI3tysBFszgosS9R,2010-01-18,8,213340,False,Moto Boy,0sKQUWhiNgW8KBnnM0O7FL,11118,['swedish synthpop'],26
Ace of Spades,6EPRKhUOdiFSQwGBRBbvsZ,1980-11-08,74,166360,False,Motörhead,1DFr97A9HnbV3SKTJFu62M,3338892,"['album rock', 'alternative metal', 'hard rock', 'metal', 'rock', 'speed metal']",64
Smoke Signs - Radio Edit,3Ntv9LuXx8nJBLiqih5aAD,2017-05-12,16,184800,False,Mr. Chillout,7kPM40DrHxwdEfInTjZEoq,2357,['beach house'],27
Till You're Loved,4tuD5dWiGkUHd5MGRDUfC9,2017-02-17,48,180137,False,Mr. Probz,33W1pnW9zScZtYTnAoWnOT,319846,"['dutch hip hop', 'tropical house']",64
Doo Wop (That Thing) - Edit,0YfNXMKlh46m6aAhHOrmls,2013-06-24,58,240666,False,Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,2202881,"['alternative r&b', 'conscious hip hop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",70
Silver Lining,0i5QVxsK3IvEDbUjTA64Li,2018-03-02,67,198600,False,Mt. Joy,69tiO1fG8VWduDl3ji2qhI,294542,"['indie folk', 'modern rock', 'stomp and holler']",64
Astrovan,14e46mURUUwB3i2vTe1gFz,2018-03-02,65,186133,False,Mt. Joy,69tiO1fG8VWduDl3ji2qhI,294542,"['indie folk', 'modern rock', 'stomp and holler']",64
I Will Wait,0hm8rgOY17z7kQJlqGKbu7,2012-09-25,69,276720,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
The Cave - Live,7s1qjeCvMFfnDlZLT9KE3F,2012-11-30,32,251386,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Roll Away Your Stone - Live,7g8MUu8cMWXkLNf6uhWQjH,2012-11-30,31,282480,True,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Little Lion Man - Live,29Azy1tQfpyIYlaYgATQXx,2012-11-30,34,268000,True,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Only Love,45nnoT0BGItsdSGoUciZEt,2015-05-04,41,276708,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Just Smoke,5jD0cNoMXOlITbKC4YxUIR,2015-05-04,43,190034,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Monster,4ma2AbPdsy5ijCyJn16mAv,2015-05-04,49,236883,True,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Whispers in the Dark,0l58YQ6trzdxO3C9XFczZS,2012-09-25,45,195866,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Babel,7nhItJUpHMXJURhZNyXHJs,2012-09-25,54,208933,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Lovers' Eyes - Live,1Ft4jTAnfax4lZN0sEt1T1,2012-11-30,33,342640,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Guiding Light,4VeCmOb1rAEZQfH7Rlms9C,2018-11-16,56,217633,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Believe,1KDPWUuA213r6M2WbWUauE,2015-05-04,58,221039,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
For Those Below,6RF26DwHBGUCrDps8qI4OH,2012-09-25,39,215812,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
Broken Crown,3xyfjVAwx5OAdhs40MtRxE,2012-09-25,50,256226,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
The Wolf,2rS77EbhEs7Y2UZD8pWIPb,2015-05-04,53,221226,False,Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,6325660,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",71
After the Storm,6jEvloulrt9iCYW9IXJ2yi,2009-10-02,52,248173,False,Mumford & Sons Lullabies Tribute Band,4F0UtZLTlMZWe9kzZdLo9A,331,['lullaby'],4
White Blank Page,06YV4yr9sdJqSNj4HjZk2s,2009-10-02,56,254160,False,Mumford & Sons Lullabies Tribute Band,4F0UtZLTlMZWe9kzZdLo9A,331,['lullaby'],4
Awake My Soul,3khbaRkdMXpwxd6Ege88gj,2009-10-02,59,255826,False,Mumford & Sons Lullabies Tribute Band,4F0UtZLTlMZWe9kzZdLo9A,331,['lullaby'],4
In the Summertime,3RNyGLgSvmVRZ7xKUp8Wgd,1970-01-01,72,215800,False,Mungo Jerry,2mbvqMGpwLsakeH45p1Jrb,70256,"['british blues', 'bubblegum pop', 'classic uk pop']",54
Jump in Line,4KeyLK7pOy9PhACYp1dN6h,2016-04-16,19,213160,False,Mungo's Hi Fi,0Ism1B2cF9NxpXAwdUCkxK,100026,"['dub punk', 'uk reggae']",48
Supermassive Black Hole,3lPr8ghNDBLc2uZovNyLs9,2006-06-19,77,212439,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Undisclosed Desires,0It6VJoMAare1zdV2wxqZq,2009-09-10,65,235000,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Knights of Cydonia,7ouMYWpwJ422jRcDASZB7P,2006-06-19,70,366213,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Unintended - Live from Wembley Stadium,0xMAeD0G1XkCwpwXvYLNtx,2007-12-03,27,276159,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Plug in Baby,429MqIq5nGH32feyRZHunv,2001,52,218000,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
"Hungry Like the Wolf - Recorded Live at AIR Studios, London",0YdWb05mQJwJnd3U7zXWFv,2019-01-09,51,189248,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Supremacy,40pPI2TbaYSZlKfV44HRjn,2012-09-24,60,295373,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
New Born,6KR9NaynH8bF9w727wKQBL,2001,46,363266,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Panic Station,1tjHKKI0r82IB5KL29whHs,2012-09-24,60,184200,True,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Stockholm Syndrome,5VVWgWH8HFLAtM8lbttvn9,2004-03-23,61,297000,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Something Human (Acoustic),1D2ISRyHAs9QBHIWVQIbgM,2018-11-09,48,226333,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Thought Contagion,57lCa95tmjJ8EYdNTex8Kk,2018-11-09,59,206106,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
The Dark Side,0dMYPDqcI4ca4cjqlmp9mE,2018-11-09,57,227213,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Unintended,6kyxQuFD38mo4S3urD2Wkw,1999,60,237026,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Survival,2IFqUmfW8oQoKn6ToxKsMs,2012-09-24,56,257466,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
I Belong to You (+Mon Coeur S'Ouvre a Ta Voix),114rzL6VEy9bb3amPcY3tw,2009-09-10,52,338813,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Butterflies and Hurricanes,0xJLcjd0gaZct43xG1UlXS,2004-03-23,58,301733,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Map of the Problematique,5YXr4AGfUQpLSxtFSsKUh6,2006-06-19,58,258066,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Muscle Museum,5rupf5kRDLhhFPxH15ZmBF,1999,57,262973,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
Something Human,1esX5rtwwssnsEQNQk0HGg,2018-11-09,54,226786,False,Muse,12Chz98pHFMPJEknJQMWvI,7092049,"['modern rock', 'permanent wave', 'rock']",74
