song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id,artist_follower_no,artist_genres,artist_popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,birth_year,artist_country,gender,band,repetitions_rate,mean_sentence_len,mean_word_len,unique_words_rate,total_words,total_char,count_word_i,count_word_you,count_word_oh,count_word_know,count_word_it,count_word_like,count_word_got,count_word_and,count_word_yeah,count_word_we,count_word_one,count_word_love,count_word_the,count_word_go,count_word_time,count_word_get,count_word_me,count_word_when,count_word_come,count_word_all
Afraid - Spotify Sessions Curated by Jim Eno,2LEFfsq272ijpJPZuKen8Z,2013-06-18,37,250440,True,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,9668875,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",82,0.173,0.466,0.755,0.00344,6.0,0.171,-7.472,0.0,0.0484,83.98,4.0,0.391,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Leaving Tonight,0p8dPSu0ZGzGYbOhWwenXS,2013-05-08,59,203866,False,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,9668875,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",82,0.0147,0.565,0.675,0.0,9.0,0.102,-5.439,0.0,0.0309,119.959,4.0,0.21,,United States,,True,41.58,21.96,5.25,0.16,271.0,1002.0,31.0,3.0,3.0,4.0,9.0,2.0,0.0,2.0,8.0,4.0,0.0,2.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,10.0
Baby Came Home 2 / Valentines,40gvh6jP5qxMJuMmF9lG9A,2015-10-30,71,390493,False,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,9668875,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",82,0.0687,0.21,0.499,0.00315,2.0,0.773,-9.754,0.0,0.0485,74.094,4.0,0.108,,United States,,True,48.61,38.98,4.77,0.28,473.0,1687.0,26.0,17.0,4.0,6.0,5.0,1.0,1.0,13.0,20.0,6.0,4.0,1.0,10.0,1.0,1.0,0.0,13.0,3.0,0.0,4.0
R.I.P. 2 My Youth,07VBqWH6NG8L2ad3l84UKk,2015-10-30,68,205280,False,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,9668875,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",82,0.00216,0.353,0.686,0.0,7.0,0.123,-5.704,0.0,0.0534,94.47,4.0,0.177,,United States,,True,46.8,37.94,4.99,0.21,440.0,1408.0,36.0,13.0,0.0,2.0,8.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0
Adventures In Solitude,6mR92A7IzMIx6aYnbQDIHu,2007-08-20,34,256373,False,The New Pornographers,4mO4aGO6u29UyR6XLZR9XW,183644,"['alternative rock', 'anti-folk', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern power pop', 'modern rock', 'stomp and holler', 'vancouver indie']",44,0.75,0.694,0.338,0.00101,7.0,0.0897,-8.582,1.0,0.0336,115.896,4.0,0.356,,Canada,,True,36.17,22.2,5.36,0.3,253.0,983.0,4.0,10.0,0.0,8.0,4.0,0.0,0.0,3.0,0.0,17.0,3.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0
The Outfield,0H188Mi13wkwwwUvczPdmC,2018-09-07,45,232306,False,The Night Game,79QO0Xmn1dZhvaLicS2Yrs,36703,"['hopebeat', 'indie poptimism', 'modern alternative rock']",44,0.137,0.683,0.671,0.0,2.0,0.134,-3.838,1.0,0.0365,131.959,4.0,0.665,,United States,,True,50.44,37.8,4.84,0.15,383.0,1304.0,34.0,42.0,0.0,5.0,4.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0
Burn,0tHOTQBn2M4CD2dcyHivth,1994-03-25,54,398933,False,The NoReasons,7fDI0LVcDOca98EnGuXqgv,63,,6,0.00175,0.574,0.915,0.664,2.0,0.34,-9.79,0.0,0.0399,104.042,4.0,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memories,4c37fNeMZH98oIqGYVGF0o,2016-08-01,48,379100,False,The Northern Lights,1GpwgKzyUlA384o6IKrNIM,7902,['synthwave'],26,0.0208,0.54,0.662,0.0336,2.0,0.145,-9.03,1.0,0.0325,112.979,3.0,0.0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juicy - 2005 Remaster,5ByAIlEEnxYdvpnezg7HTX,1994-09-13,76,302760,True,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,7863471,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",77,0.47,0.889,0.818,0.0,9.0,0.179,-4.639,1.0,0.253,96.063,4.0,0.782,1972.0,United States,male,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Who Shot Ya? - 2007 Remaster,2kM3gIkHRiikiaIUFk3Fje,2007-03-05,55,316506,True,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,7863471,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",77,0.202,0.824,0.73,0.0,11.0,0.442,-5.183,0.0,0.247,91.743,4.0,0.625,1972.0,United States,male,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypnotize - 2007 Remaster,6Tsu3OsuMz4KEGKbOYd6A0,2007-03-05,72,230000,True,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,7863471,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",77,0.176,0.895,0.694,0.0,9.0,0.292,-4.384,1.0,0.275,93.944,4.0,0.632,1972.0,United States,male,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Poppa - 2007 Remaster,63BcfK6YAzJYeISaTPr6IO,2007-03-05,72,249866,True,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,7863471,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",77,0.344,0.765,0.671,0.0,9.0,0.0506,-5.249,0.0,0.278,84.5,4.0,0.798,1972.0,United States,male,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Consequence,4Uarjnm77btqIwgozzrnZx,2003-02-25,33,313733,False,The Notwist,1o4xLcugkCtDDOw7POAMha,82370,"['german indie', 'indietronica']",37,0.0455,0.658,0.33,0.776,0.0,0.11,-9.479,1.0,0.0259,96.953,4.0,0.256,,Germany,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
All of Me - Instrumental Version,6Y4vIaWMWKZCSOdt9IAgvP,2011,37,297533,False,The O'Neill Brothers Group,0cylxW7HGdK9xMdubw2oYW,18941,['coverchill'],54,0.991,0.358,0.132,0.917,5.0,0.0949,-20.52,0.0,0.0449,136.704,4.0,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elvira,0mG66FLhO0iZ6XCAGdjpax,1981-01-01,60,225626,False,The Oak Ridge Boys,3XnO697XIus1M0cMuxZjos,440397,"['classic country pop', 'country', 'country rock']",52,0.188,0.825,0.285,0.00131,8.0,0.0539,-17.491,1.0,0.0326,126.946,4.0,0.86,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Pretty Fly (For A White Guy),3SFXsFpeGmBTtQvKiwYMDA,1998-11-16,75,188666,False,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,4753947,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",74,0.088,0.723,0.895,0.0,11.0,0.0717,-3.707,0.0,0.102,143.373,4.0,0.963,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kids Aren't Alright,4EchqUKQ3qAQuRNKmeIpnf,1998-11-16,79,180160,False,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,4753947,"['alternative metal', 'permanent wave', 'punk', 'rock', 'skate punk', 'socal pop punk']",74,0.00704,0.523,0.943,3.81e-05,1.0,0.0579,-4.203,1.0,0.0337,99.607,4.0,0.766,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
"Blue Room - 7"" Mix",6yqPrme30dPVQqUSO8qSHA,2013-01-01,30,233246,False,The Orb,5HAtRoEPUvGSA7ziTGB1cF,148548,"['ambient', 'ambient house', 'electronica', 'intelligent dance music', 'trip hop']",44,0.0448,0.771,0.669,0.7,7.0,0.0534,-10.348,0.0,0.0458,116.12,4.0,0.267,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Towers Of Dub,4g7tpAwxu52GnEGWm05NkW,1992-06-29,17,900466,False,The Orb,5HAtRoEPUvGSA7ziTGB1cF,148548,"['ambient', 'ambient house', 'electronica', 'intelligent dance music', 'trip hop']",44,0.0113,0.618,0.369,0.317,10.0,0.337,-21.307,1.0,0.0744,169.45,4.0,0.319,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Majestic,2m3pmafAgsy77Knir8qzN6,1992-06-29,12,666693,False,The Orb,5HAtRoEPUvGSA7ziTGB1cF,148548,"['ambient', 'ambient house', 'electronica', 'intelligent dance music', 'trip hop']",44,0.00335,0.624,0.384,0.624,1.0,0.126,-20.515,1.0,0.052,112.164,4.0,0.235,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
O.O.B.E.,3CE1CBZAbsXRPdan2hZOWB,1992-06-29,15,771733,False,The Orb,5HAtRoEPUvGSA7ziTGB1cF,148548,"['ambient', 'ambient house', 'electronica', 'intelligent dance music', 'trip hop']",44,0.0789,0.285,0.414,0.174,7.0,0.583,-26.995,0.0,0.149,99.029,4.0,0.0397,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Moonbuilding 2703 AD,2Bzo7YPDd1s0n9VDVKxAOU,2015-06-22,14,784173,False,The Orb,5HAtRoEPUvGSA7ziTGB1cF,148548,"['ambient', 'ambient house', 'electronica', 'intelligent dance music', 'trip hop']",44,0.0233,0.849,0.393,0.405,1.0,0.106,-15.328,1.0,0.0859,103.999,4.0,0.249,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocky Top,6se4sK4ZbkNgOJUkmszbxX,2008-05-30,46,161226,False,The Osborne Brothers,6gM87haEMrst4Eqdobf98c,22808,"['appalachian folk', 'banjo', 'bluegrass', 'bluegrass gospel', 'progressive bluegrass']",37,0.14,0.551,0.557,0.000129,4.0,0.333,-8.514,1.0,0.0298,156.805,4.0,0.93,,United States,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Your Love,4oDZ5L8izBals6jKBJDBcX,1985-06-29,75,216466,False,The Outfield,1zxDewzd2j1ZdSBGaYcr0y,483618,"['album rock', 'mellow gold', 'new wave pop', 'power pop', 'soft rock']",63,0.121,0.579,0.654,3.62e-06,1.0,0.0673,-12.421,0.0,0.0553,129.537,4.0,0.616,,United Kingdom,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloom - Bonus Track,1HMQmOWrkieKYWlFsjUP3D,2013-03-05,73,210080,False,The Paper Kites,79hrYiudVcFyyxyJW0ipTy,585167,"['australian indie folk', 'indie folk', 'stomp and holler']",63,0.882,0.591,0.416,0.000641,1.0,0.112,-9.794,1.0,0.0246,96.003,4.0,0.415,,Australia,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
On a Clear Day You Can See Forever,3FzBRKgDtjtv0Xu0diOzib,1993-02-11,43,219733,False,The Peddlers,1SfS0vGzcG9mHoYSJcVNRh,7849,['jazz rock'],27,0.264,0.527,0.323,0.000168,2.0,0.296,-18.418,0.0,0.0312,90.711,4.0,0.439,,United Kingdom,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Let It Go,1wpyVNJcutD5uYyjDreWaW,2014-10-03,48,241840,False,The Piano Guys,0jW6R8CVyVohuUJVcuweDI,1221867,['bow pop'],61,0.809,0.602,0.667,0.892,8.0,0.109,-7.55,1.0,0.0317,140.038,4.0,0.489,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Dream,0AtVA7axXKVFnjQsN4xBIy,1942-06-20,58,168158,False,The Pied Pipers,5o8E07TcYqIefZpDejymAd,23652,"['big band', 'swing', 'vocal harmony group']",48,0.919,0.198,0.276,0.00261,7.0,0.21,-10.588,1.0,0.0289,88.422,3.0,0.0692,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Secret,7eoC95sT8KxeZGPAikDOAm,2008-10-27,59,229160,False,The Pierces,1ET1wIkDmuCBC80XcTr3Sg,103412,['candy pop'],44,0.0557,0.577,0.486,0.0,9.0,0.2,-6.966,0.0,0.0548,138.172,3.0,0.236,1975.0,United States,,True,55.33,34.82,5.23,0.11,475.0,1628.0,24.0,44.0,0.0,8.0,13.0,1.0,6.0,0.0,0.0,2.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sheep,55e99bv2wlgTYtNEYHWtN1,1977-01-23,56,619079,False,The Pinkest Moon,7tAGer698mVyRmd6UST5tl,120,,0,0.0652,0.28,0.716,0.52,9.0,0.512,-12.095,0.0,0.0983,135.378,4.0,0.0618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphin,5Bu7v0OlkwY26rwU7S0uNU,1995-09-14,22,227866,False,The Poet & The Drunk,3i7oeeiUvz2sxjGnuEWmkA,0,,0,0.321,0.668,0.508,8.25e-05,1.0,0.12,-10.788,1.0,0.042,91.654,4.0,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I’m So Excited - Live,6o8zvk4UF8chcVMLHLvU1n,2008-04-15,19,460653,False,The Pointer Sisters,2kreKea2n96dXjcyAU9j5N,821640,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",62,0.0123,0.634,0.889,1.88e-05,5.0,0.809,-4.997,0.0,0.0408,96.566,4.0,0.34,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Jump (For My Love),3L9ClO1W5KmebIXTrlKShF,1983-11-06,60,267226,False,The Pointer Sisters,2kreKea2n96dXjcyAU9j5N,821640,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",62,0.161,0.842,0.697,0.000101,10.0,0.583,-13.796,0.0,0.0654,134.533,4.0,0.916,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Every Breath You Take,1JSTJqkT5qHq8MDJnJbRE1,1983-06-17,86,253920,False,The Police,5NGO30tJxFlKixkPSgXcFE,5027083,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",74,0.543,0.82,0.452,0.00294,1.0,0.0714,-9.796,1.0,0.0348,117.401,4.0,0.74,,United Kingdom,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Roxanne,3EYOJ48Et32uATr9ZmLnAo,1978-11-02,77,191946,False,The Police,5NGO30tJxFlKixkPSgXcFE,5027083,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",74,0.0384,0.618,0.748,4.1e-06,0.0,0.0473,-8.905,1.0,0.358,134.114,4.0,0.663,,United Kingdom,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Roxanne - Remastered 2003,78AgGMIJ0wdL63wBDQCOGA,2007-01-01,28,191013,False,The Police,5NGO30tJxFlKixkPSgXcFE,5027083,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",74,0.0254,0.613,0.751,5.49e-06,0.0,0.0508,-8.853,1.0,0.381,134.014,4.0,0.664,,United Kingdom,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
As The Deer,03QS3a3xNtX53rn0Ij5U5q,2012-10-05,31,140866,False,The Praise Baby Collection,0uIyzjmP48YI0dpgdAjdeI,11348,,45,0.914,0.378,0.187,1.42e-06,10.0,0.144,-14.542,1.0,0.0314,78.018,4.0,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcano,09JxX9P3dqSl0I3lDGrTie,1996-11-05,47,178333,False,The Presidents Of The United States Of America,1lZvg4fNAqHoj6I9N8naBM,511388,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rap rock', 'rock']",57,0.138,0.506,0.913,0.000853,3.0,0.135,-5.301,1.0,0.0512,151.182,4.0,0.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raspberry Beret,2I1W3hcSsPIsEJfD69pHrW,1985-04-22,65,215173,False,The Prince Tribute Band,3tDctsqrG9k9f7NzKbZVko,142,['tribute'],6,0.21,0.761,0.67,0.000426,2.0,0.0684,-12.759,1.0,0.0438,120.75,4.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,1984-06-25,71,352906,False,The Prince Tribute Band,3tDctsqrG9k9f7NzKbZVko,142,['tribute'],6,0.0102,0.729,0.989,4.45e-05,9.0,0.443,-4.613,0.0,0.049,126.47,4.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smack My Bitch Up,2iwGE4y7yF8qzKc5WZ2Z8R,1997-06-30,51,343386,True,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,2555333,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",64,0.00306,0.604,0.995,0.626,10.0,0.109,-3.641,0.0,0.164,136.216,4.0,0.262,,,,True,13.45,32.0,5.25,0.07,56.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breathe,4ZtqsOdBbS6GoedzzRGSo9,1997-06-30,52,336280,False,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,2555333,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",64,0.0121,0.673,0.808,0.878,9.0,0.037,-6.183,1.0,0.0491,130.041,4.0,0.303,,,,True,34.12,23.64,5.43,0.07,200.0,868.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0
Firestarter,1auX4gkGe7hbrOH0BXdpV4,1997-06-30,51,279800,False,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,2555333,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",64,0.00335,0.545,0.948,0.364,11.0,0.226,-5.098,1.0,0.0779,141.507,4.0,0.355,,,,True,22.0,41.07,6.77,0.28,94.0,476.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spitfire,0ERv9Zf4AJJdQ1sIztb15v,2004-08-23,38,307800,False,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,2555333,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",64,0.000917,0.563,0.924,0.583,2.0,0.0352,-2.703,1.0,0.0412,119.089,4.0,0.26,,,,True,28.5,28.11,4.44,0.05,187.0,596.0,17.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Mindfields,5SdUqdQ5XFBviMVqOf22Sf,1997-06-30,37,339906,False,The Prodigy,4k1ELeJKT1ISyDv8JivPpB,2555333,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",64,0.00781,0.663,0.975,0.77,3.0,0.076,-7.191,0.0,0.0468,120.04,4.0,0.405,,,,True,41.77,31.58,5.09,0.06,197.0,874.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
When I Grow Up,21pySLskKIKrhDziCX5ojQ,2008-09-23,72,245680,False,The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,5179854,"['dance pop', 'girl group', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",68,0.00165,0.671,0.685,0.0,11.0,0.398,-5.762,0.0,0.05,118.449,4.0,0.368,,United States,,False,67.98,24.52,5.3,0.11,691.0,2395.0,60.0,45.0,1.0,9.0,32.0,2.0,1.0,11.0,0.0,2.0,5.0,0.0,9.0,2.0,0.0,29.0,11.0,23.0,0.0,3.0
Salute Your Solution,4I3573QbRpER4HPzyFSFJa,2008-03-25,61,179973,False,The Raconteurs,4wo1267SJuUfHgasdlfNfc,815274,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",58,0.00781,0.266,0.946,2.73e-06,9.0,0.26,-2.855,1.0,0.171,168.465,4.0,0.498,,United States,,True,52.39,40.9,6.17,0.16,370.0,1344.0,39.0,7.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,16.0,0.0,4.0,0.0,1.0,8.0,6.0,0.0,0.0,12.0
Heaven's on Fire,18zyAn8zC6UDTLyIeGZyaF,2010-04-19,46,212133,False,The Radio Dept.,0utS63XytOEVN1EtzWhJpG,127736,"['chillwave', 'dream pop', 'indie rock', 'lund indie', 'metropopolis', 'modern dream pop', 'nordic shoegaze', 'nu gaze', 'shoegaze', 'swedish indie pop']",43,0.0591,0.568,0.874,1.61e-06,3.0,0.177,-4.497,1.0,0.0388,98.014,4.0,0.861,,Sweden,,True,31.97,53.0,5.86,0.25,208.0,801.0,9.0,10.0,0.0,1.0,5.0,3.0,0.0,6.0,0.0,3.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
House Of The Rising Sun,7BY005dacJkbO6EPiOh2wb,1964-01-01,71,271280,False,The Rainbow Puke,4fJKDLggBK0trgV0BIZ3zO,5,,0,0.000385,0.295,0.584,0.218,9.0,0.0996,-6.696,0.0,0.0345,117.2,3.0,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dead Sound,0sGEbgy98b4517rMrJpEdQ,2007-11-12,34,212946,False,The Raveonettes,3LTXHU3DhiYzGIgF2PP8Q8,135446,"['danish alternative rock', 'danish rock', 'dream pop', 'indie rock', 'modern dream pop']",40,0.000258,0.375,0.804,0.694,7.0,0.322,-5.673,0.0,0.0372,154.066,4.0,0.384,,Denmark,,True,28.47,24.08,4.76,0.31,188.0,715.0,4.0,16.0,1.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
11 Blocks,7nZBRPj89rgeZ5eBLp2J7P,2016-06-24,55,222213,False,The Rembrandts,0gDg7FEsF4Y1jWddJJgcn4,45557,['pop rock'],53,0.0216,0.553,0.711,0.0,0.0,0.142,-4.275,1.0,0.0378,99.515,4.0,0.293,,United States,,True,38.6,33.2,4.95,0.19,345.0,1174.0,32.0,16.0,2.0,10.0,11.0,1.0,2.0,9.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0
Seven Nation Army,3dPQuX8Gs42Y7b454ybpMR,2003-04-01,84,232106,False,The Retro Spectres,4ZULQheLrsg2TXuMYSkTzp,113,,6,0.0039,0.743,0.446,0.118,4.0,0.337,-7.807,0.0,0.0683,123.596,4.0,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be Mine,45fA23uWKnBCaIXcPOkRgl,2012-08-17,39,253641,False,The Retro Spectres,4ZULQheLrsg2TXuMYSkTzp,113,,6,0.000179,0.595,0.726,0.000367,11.0,0.487,-6.499,0.0,0.0315,97.006,4.0,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unchained Melody,2qhASBzpbFhPRtrnZ5lLnz,1965-04-04,74,218013,False,The Righteous Brothers,4b0WsB47XCa9F83BmwQ7WX,465234,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'rock-and-roll', 'rockabilly']",60,0.396,0.339,0.208,0.000519,0.0,0.18,-16.725,1.0,0.0308,98.54,3.0,0.288,,United States,,True,18.06,22.92,4.5,0.21,126.0,433.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0
Heard It in a Love Song,0xTY7Tld4DRxqUhxdw7bZW,1977-01-01,60,297973,False,The Rock Heroes,0wp7cYNFjMgSHBDdla5aC9,7017,,19,0.168,0.555,0.797,0.00268,2.0,0.12,-7.484,1.0,0.0389,152.87,4.0,0.683,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Highway to Hell,79Rkg2DLOATUGGWaGEmTG8,2013-05-31,10,216293,False,The Rock Heroes,0wp7cYNFjMgSHBDdla5aC9,7017,,19,0.00189,0.628,0.734,0.000115,2.0,0.107,-6.821,1.0,0.0516,114.946,4.0,0.513,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paint It, Black",63T7DJ1AFDD6Bn8VzG6JE8,1966-04-15,80,202266,False,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,11954975,"['album rock', 'british invasion', 'classic rock', 'rock']",77,0.0493,0.464,0.795,0.00244,1.0,0.399,-9.267,1.0,0.0926,158.691,4.0,0.612,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Me Up - Remastered 2009,7HKez549fwJQDzx3zLjHKC,1981-08-24,77,213066,False,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,11954975,"['album rock', 'british invasion', 'classic rock', 'rock']",77,0.0436,0.631,0.932,0.137,5.0,0.0918,-4.142,1.0,0.0354,122.429,4.0,0.971,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Gimme Shelter,6H3kDe7CGoWYBabAeVWGiD,1969-12-05,76,270773,False,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,11954975,"['album rock', 'british invasion', 'classic rock', 'rock']",77,0.447,0.634,0.63,0.039,1.0,0.17,-8.277,0.0,0.031,118.628,4.0,0.489,,United Kingdom,,True,30.97,23.68,4.49,0.16,232.0,731.0,4.0,1.0,2.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
(I Can't Get No) Satisfaction - Mono Version,2PzU4IB8Dr6mxV3lHuaG34,1965-07-30,77,222813,False,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,11954975,"['album rock', 'british invasion', 'classic rock', 'rock']",77,0.0383,0.723,0.863,0.0317,2.0,0.128,-7.89,1.0,0.0338,136.302,4.0,0.931,,United Kingdom,,True,36.09,26.56,5.27,0.15,293.0,875.0,41.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,4.0,3.0,1.0,0.0
Beast Of Burden - Remastered 1994,77oU2rjC5XbjQfNe3bD6so,1978-06-09,73,265173,False,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,11954975,"['album rock', 'british invasion', 'classic rock', 'rock']",77,0.39,0.783,0.878,0.000778,1.0,0.0426,-3.864,0.0,0.0308,100.626,4.0,0.885,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Far Away Eyes - Remastered,4OSZGBSgURF74RO0dRA8HY,1978-06-09,47,263960,False,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,11954975,"['album rock', 'british invasion', 'classic rock', 'rock']",77,0.504,0.667,0.605,0.014,5.0,0.246,-5.683,1.0,0.0258,94.346,4.0,0.69,,United Kingdom,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
