song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id
Suddenly I See,5p9XWUdvbUzmPCukOmwoU3,2005-01-01,72,201706,False,KT Tunstall,5zzrJD2jXrE9dZ1AklRFcL
Universe & U - Acoustic Extravaganza Version,3GZys0sGPNLHA9M3coafQa,2006-01-01,47,271693,False,KT Tunstall,5zzrJD2jXrE9dZ1AklRFcL
Doubt It,26PuuuOngXVqnbnsvnOFUe,2016-08-19,51,218370,True,KYLE,4qBgvVog0wzW75IQ48mU7v
Lonely Weekend,3420nZEhm99I1bLc6Yx4XH,2018-03-30,54,226666,False,Kacey Musgraves,70kkdajctXSbqSMJbQO424
Golden Hour,0pMfPzdRiPAoSM9yWF4OcT,2018-03-30,65,198453,False,Kacey Musgraves,70kkdajctXSbqSMJbQO424
Come Back Life,4UDyPXAzvzsNNjKNNdCGmp,2013-04-12,48,302000,False,Kadavar,0FfuujZJUa7Z2JzhhiPI2z
Hjerteknuser,3RAHhTC61TZLoQ7I6FfgdN,2011-01-31,29,200093,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
"Drøm videre, Violeta",3sdMhCAZ2I9WyNgxofFlPv,2011-11-11,16,207640,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Prosessen,7undDjwRev41jT1dnebjAf,2009-04-27,25,250280,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Resistansen,5CzGm5w66UyRcVohLwkDK4,2001-08-29,39,179826,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Ompa til du dør,6Lctxjc7yDZJYTzqJdik50,2001-08-29,41,304431,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Tusen dråper regn,2Yhf1y2praulQn1MxeHPlG,2011-11-11,14,227240,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Bris,3ZD6lI1ee2jlN39vjoArrt,2001-08-29,28,215092,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Sekskløver,7eWqmn0KvzeFRfaWixjK0e,2012-11-02,10,376096,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Begravelsespolka,1bytPXl60GcPazphNeG7n8,2012-11-02,20,430108,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
"Aldri vodka, Violeta",0SRbMpzN830OTFcMP14oqn,2012-11-02,12,411272,False,Kaizers Orchestra,1s1DnVoBDfp3jxjjew8cBR
Too Shy - 2004 Remaster,3OQtbwQ9U4A0VDH1rjamZJ,2009-09-07,44,225853,False,Kajagoogoo,0f3kLT4wvi2mFHlHJgV8Hl
Too Shy,6WEBIVqiEsevfgJefTyuQQ,1983,61,221520,False,Kajagoogoo,0f3kLT4wvi2mFHlHJgV8Hl
Naken,3NPst90nIuUYRxp7YeGiT4,2017-10-13,17,175666,False,Kajander,0hlCFEyzGGcZdjQpQ0o6Em
Restless,5QBVRETMnR1sKyrQAMypDu,2011-02-25,60,177746,False,Kakkmaddafakka,4HV7yKF3SRpY6I0gxu7hm9
Someone New - Roosevelt Remix,1JgiM1i73JQpAetTsMvuqi,2014-12-12,37,420720,False,Kakkmaddafakka,4HV7yKF3SRpY6I0gxu7hm9
Forever Alone,2ABslCJtxwLFLCUHWctSaL,2013-06-28,47,256468,False,Kakkmaddafakka,4HV7yKF3SRpY6I0gxu7hm9
Ingenting,6lRrfgOGtfRQd5Tk81pmGB,2015-09-05,33,201743,True,Kamelen,59WNMskn4tSvgnWKXHXj61
En Liten Fågel,2lhEiCOt92WsMA5n2KRbJW,2017-12-22,29,165953,False,Kamferdrops,3LzHaN3Y3gT35BudaFqVyy
Tusen Bitar,3Qe7pIp5tUatITYrwYXF8L,2017-08-18,38,231680,False,Kamferdrops,3LzHaN3Y3gT35BudaFqVyy
Carry on Wayward Son,4DMKwE2E2iYDKY01C335Uw,1976,76,323000,False,Kansas,2hl0xAkS2AIRAu23TVMBG1
Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,2016-06-10,70,320680,True,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
POWER,2gZUPNdnz5Y45eiGxpHGSc,2010-11-22,78,292093,True,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
Stronger,0j2T0R9dR9qdJYsB7ciXhf,2007-09-11,82,311866,True,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
Heartless,4EWCNWgDS8707fNSZ1oaA5,2008-11-24,83,211000,False,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
No Mistakes,35KV2Nuib6jPMVN00O8iba,2018-06-01,62,123040,True,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
Flashing Lights,4lS5zzdpzIGvgXtw9tVRW9,2007-09-11,61,237440,False,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
Bound 2,3sNVsP50132BTNlImLx70i,2013-06-18,84,229146,True,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
Good Morning,6MXXY2eiWkpDCezVCc0cMH,2007-09-11,71,195093,True,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
Lambada - Original Version 1989,6xepovPqjvrkEw9Y5AMmTm,1989,71,207466,False,Kaoma,1LsXqDdYVyONhrjAORENbu
Hold Me,6tzsfNugy6pUyCTfumgOkA,2016-11-18,27,177000,False,"Kaptein på skuta & Dj Bumz med Torstein Hyl, Lars Rubix & Saint Hans",2e1UztyCrOEjCRPNXqpbM5
My Happy Ending,6sqNctd7MlJoKDOxPVCAvU,2004,70,242413,True,Karaoke - Avril Lavigne,3kj05UvLhJraEmuidcrodX
Rockin' the Suburbs,3BOQOd4qPpdiwvqMQyh2Yg,2001-09-11,47,298533,True,Karaoke - Ben Folds,7I8Xjm6eeZ1o5fdr0elcWE
Speed of Sound,7clUVcSOtkNWa58Gw5RfD4,2005-06-07,70,287906,False,Karaoke - Coldplay,2wKgCt0edHo68HTsrWEJb2
Everybody Loves Somebody,5I9sHwLDX28tLtzVgKLtpr,1964,67,164546,False,Karaoke - Dean Martin,4bHC4CDifHVDenwV9YQYHf
Wasting My Time,5dpAN1mjFPL38kh9kWsCiw,2001,61,269306,False,Karaoke - Default,6nDS9Z6UAtGtyCzZ2L9uu1
Hurdy Gurdy Man,7AL6qzIDHIX7pEUWrzNiIs,1968-10,59,193466,False,Karaoke - Donovan,65jxWpE2WPY80UIgH2s0hG
Everlong,5UWwZ5lm5PKu6eKsHAGxOk,1997-05-20,81,250546,False,Karaoke - Foo Fighters,7BwOCTBw5XiJ7ZG2xIL8u8
Only Happy When It Rains,1IsGA5ceSC4a5nxgAEYnQd,1995,56,236533,False,Karaoke - Garbage,1dWX7mC7IWDjmBRuRtw98B
Who Will Save Your Soul,0OH8dSQmKm2zjhqRPYsk1h,1995-02-28,59,239293,False,Karaoke - Jewel,5z3o35VmYUThOQiAtkmrKI
Somebody Like You,0b9djfiuDIMw1zKH6gV74g,2002-01-01,69,323040,False,Karaoke - Keith Urban,52SljCglnqMJgz2uaoASQr
Karaoke - Stay (I Missed You),73QZwkXJa4BXj0Lbh82jxA,2005-03-01,1,186096,False,Karaoke - Lisa Loeb & Nine Stories,7iijQ9ytBh9ZZDu8CrLhKi
Girlfriend,338gPBomyqx33wfeF1AGOd,1991,52,220000,False,Karaoke - Matthew Sweet,5p4dy6VzQRdltwnEJ5jhaw
Where Did You Sleep Last Night,551qy5vUgrUfEUc4dCNfht,1994-11-01,69,306066,False,Karaoke - Nirvana,4kalcpdOZ3speoV6Vuh0h0
New,0IKGay6QHzB1A0P00h60Gg,2000,45,266960,False,Karaoke - No Doubt,3icV3FxWWCCPOrQ1gbdi3T
Feel,2Ms33RTRCT6gArrpcrPxmo,2002,73,263866,False,Karaoke - Robbie Williams,5En6egQNYil2lb3uBokKIT
Nearly Lost You,7qzFXUvBk7lELXuxVREypV,1992,56,247093,False,Karaoke - Screaming Trees,32cAJsiAlIjcoJpNq10M1M
Somebody to Shove,41TVMXb9THdtTlo2KojUDe,1992-01-01,52,194733,False,Karaoke - Soul Asylum,2r4Ppk46xtZpo5SAyBdY6v
All I Want,2GHYJ0dhVds3PODKnTdiGE,1991-08-27,59,196333,False,Karaoke - Toad The Wet Sprocket,30McevWFGFngm18NSsyHUv
Saving All My Love for You,1lx8ddGT5wCD6W2xmLeRKG,1985-02-14,67,238466,False,Karaoke - Whitney Houston,6CQBNvH9NkZdcW0EIpJ6ds
Use Somebody,5VGlqQANWDKJFl0MBG3sg2,2008-09-23,77,230760,False,Karaoke Kings,3epJjkOtpmTZmW3bAtljIB
Slip Slidin' Away,5sE1YJuwLjFijLbbfpqRKm,2017-07-25,12,225106,False,Karen Atkins,3XzOZNujc3CJ6iMRqDV9s8
The Moon Song - Live,3PhAfFb0c9Jm7VfwEUXGo6,2015-02-17,37,178834,False,Karen O,6emHCSoB4tJxTVXakbrpPz
Dead Inside,2daZovie6pc2ZK7StayD1K,2015-06-04,58,262947,False,Karli Muse,4up44dNsj3Lmek84gtZSo5
Gunerius,6jcjEKpQhWOUf916Z0i6XY,2016-10-16,49,261386,True,Karpe,3X23gpg1vPacr0hBARyxtN
Attitudeproblem,2M5mW4w6BMdodIJuoEbGzZ,2016-10-16,43,197355,True,Karpe,3X23gpg1vPacr0hBARyxtN
Hus/hotell/slott brenner,3CmgWdBeCcOrAW6ntL9XYk,2016-10-16,44,272213,True,Karpe,3X23gpg1vPacr0hBARyxtN
Hvite menn som pusher 50,5XbtI5DR1e0OcvMbz531IP,2016-10-16,48,236560,True,Karpe,3X23gpg1vPacr0hBARyxtN
SAS PLUS / SAS PUSSY,1atrCmFrGEN5QvjoEWFRHo,2019-02-22,46,1787030,True,Karpe,3X23gpg1vPacr0hBARyxtN
Rett i foret,4TFWviPBiSDebe3s8ire6c,2016-10-16,44,258770,False,Karpe,3X23gpg1vPacr0hBARyxtN
Underdog,3PbsDnKdrZY0ttX7VE9s5R,2009,63,277466,False,Kasabian,11wRdbnoYqRddKBrpHt4Ue
Club Foot,6C0xucNj75wRdlejwWIEW1,2004-01-30,62,214373,False,Kasabian,11wRdbnoYqRddKBrpHt4Ue
Days Are Forgotten,0Dn8G1WBbt2SXlwzU5NbmN,2011-09-16,28,302613,True,Kasabian,11wRdbnoYqRddKBrpHt4Ue
Fast Fuse,1ZZMu5cxiU4eFUNVwMnCJq,2009,48,249946,False,Kasabian,11wRdbnoYqRddKBrpHt4Ue
"It's You, It's Me",4i9V6pX0DUVtfLxADXb9co,2013-05-28,37,294418,False,Kaskade,6TQj5BFPooTa08A7pk8AQ1
I Feel Like,5b7GVRrXa3NXdi4vRC3mYc,2013-05-28,12,346388,False,Kaskade,6TQj5BFPooTa08A7pk8AQ1
Tar en for laget,4lkfOvFbBntFp9BSnlDcKD,2019-04-26,29,192866,False,Katastrofe,48XeauxB5rhLPXPtACuuUR
Wuthering Heights,5YSI1311X8t31PBjkBG4CZ,1978-02-17,75,269066,False,Kate Bush,1aSxMhuvixZ8h9dK9jIDwL
Nowhere Warm,7b9xHOS8MtitIw2eSA9Ruj,2006-03-27,32,299400,False,Kate Havnevik,6lb32Pf1I52GnEfnDlu9FR
Zero Gravity,4m5FlWpaOri9OrDUj1EoTg,2019-01-25,43,177443,False,Kate Miller-Heidke,6sfUgwUTFjy1SNF2uWOcPp
Ella Elle L A - Radio Version,1bV3jw1mlVbPkzc9bCGCsl,2008-01-01,45,184693,False,Kate Ryan,47BNWfpngeFHYvBlPPyraM
Wonderful Life,1C0bWhNWIF3yBdjNh4GlCT,2018-10-05,63,244106,False,Katie Melua,5uCXJWo3WoXgqv3T1RlAbh
Nine Million Bicycles,0xQdisF8CHkso4LnJcaIMr,2005-09-23,61,197160,False,Katie Melua,5uCXJWo3WoXgqv3T1RlAbh
The Closest Thing to Crazy,3rQjc4GGMcrtXwis7vBzaQ,2003-11-03,56,252466,False,Katie Melua,5uCXJWo3WoXgqv3T1RlAbh
If You Were A Sailboat,2tWHoRQdmZh5wuzVoZPiTI,2018-10-05,49,242626,False,Katie Melua,5uCXJWo3WoXgqv3T1RlAbh
Walking On Sunshine,05wIrZSwuaVWhcv5FfqeH0,1985,80,238733,False,Katrina & The Waves,2TzHIUhVpeeDxyJPpQfnV3
Roar,27tNWlhdAryQY04Gb2ZhUI,2013-01-01,77,223546,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
Firework,4lCv7b86sLynZbXhfScfm2,2012-03-12,73,227880,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
Hot N Cold,1y4eb6hmAvsqlDOl3fx9kk,2008-06-17,70,220226,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
Teenage Dream,5jzKL4BDMClWqRguW5qZvh,2010-01-01,72,227741,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,2012-03-12,76,230746,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
I Kissed A Girl,005lwxGU1tms6HGELIcUv9,2008-06-17,71,179640,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
Thinking Of You,3c9LVPh3MpeFoaAL5DBDK5,2008-06-17,53,246410,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
E.T.,4z8ssgZfs5TzKiO8HaGWXO,2012-03-12,69,206373,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
This Is How We Do,5vL0yvddknhGj7IrBc6UTj,2013-10-18,61,204285,False,Katy Perry,6jJ0s89eD6GaHleKKya26X
Nightcall,0U0ldCRmgCqhVvD6ksG63j,2010,72,258413,False,Kavinsky,0UF7XLthtbSF2Eur7559oV
Thoughts,2BQ8Rkxa6bjEd9hYFMrR4i,2017-07-22,14,208125,False,Kay Cook,1MV3988lMAYWoCcmLcH7ld
Love Me,799OIC2RzK8um8Th2w9myo,2018-11-30,20,182550,False,Kay Cook,1MV3988lMAYWoCcmLcH7ld
Upgrade,0a57nzZQfj9OAe7uK5zbDy,2019-02-08,26,262000,False,Kay Cook,1MV3988lMAYWoCcmLcH7ld
"(I Got Spurs That) Jingle, Jangle, Jingle",45YtTdmH2PNKEnxN3uTZQy,1990-06-19,52,200066,False,Kay Kyser & His Orchestra,23NUp4EWSmMANtTosuwrGS
GIRL,0pGXe7umwkcCm01Ipoxp0U,2019-03-08,61,250653,False,Kayla Maren,3Md2qBcxmuI9I8TFdXym5i
Somewhere Only We Know,0ll8uFnc0nANY35E0Lfxvg,2004-01-01,74,236160,False,Keane,53A0W3U0s8diEn9RhXQhVz
Everybody's Changing,5hkdfA87RZvNaxl6XiveOA,2004-01-01,64,215160,False,Keane,53A0W3U0s8diEn9RhXQhVz
Is It Any Wonder?,5xT8JXJSyHYNfC11OFqzFL,2006-06-12,60,186173,False,Keane,53A0W3U0s8diEn9RhXQhVz
Your Eyes Open,7g6rAe8WxaDMYV8VmH6Rqv,2004-01-01,36,201853,False,Keane Fans,6JRRqQOSaojSsE5rSSUzRR
Beekeeper,2TVAO4VoK7EXcwc3bT1e6t,2013-04-09,33,253880,False,Keaton Henson,6GFfu1alUSrL7qazImC160
Party Song,3EsIga3nNpkB1JCyZyhblz,2010,31,262186,False,Keaton Henson,6GFfu1alUSrL7qazImC160
10am Gare du Nord,6oR3lQqRqbm0j54OGRc1mb,2013-04-09,35,238173,False,Keaton Henson,6GFfu1alUSrL7qazImC160
You Don't Know How Lucky You Are,7L4w1yQnlhqo4oUjpW53wz,2010,51,228080,False,Keaton Henson,6GFfu1alUSrL7qazImC160
Charon,14Zdkq8duIwDKJKqJkR3ZU,2010,35,228386,False,Keaton Henson,6GFfu1alUSrL7qazImC160
Joe,6nk3R7cleqa2VFElieypE7,2021-09-06,39,201986,False,Keis The Pianist,6y2TRRDuqSlhUIaLxN0f1w
Come Ye Sinners / Musical Priest - Medley,1WumHGTrC733pYfXyWgQDj,2014-11-24,24,283280,False,Keith & Kristyn Getty,0I4Bk2s2BUJyykCwtxx8Xx
XXL,4B5AboZGPa0rUAxEZCnk0I,2005,43,223693,False,Keith Anderson,4AgQTHagFdBq8VL791lSXz
Tarkus (i. Eruption / ii. Stones of Years / iii. Iconoclast / iv. Mass / v. Manticore / vi. Battlefield / vii. Aquatarkus) [2012 Remastered Version],62d0aGpYF2p8fpvJ1qa32V,1971-06-14,35,1237959,False,Keith Emerson,5MwQBuYuEnf6hLsupDJ0Um
Wasted Time,13wYXGimJ5fANFu0y2pqG1,2016-05-06,56,233826,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
"John Cougar, John Deere, John 3:16",72f7jNxopSGvbx3M35i3Zl,2016-05-06,60,221600,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
Days Go By,2jwaErbghhcia4JqUYWz3g,2004-01-01,60,224629,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
Little Bit Of Everything,1J8j3IeJz1HXoHF59LoP4h,2013-01-01,50,205706,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
Break On Me,2wu2C3Tij2Prb7LIbutDqB,2016-05-06,50,208360,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
You’ll Think Of Me,68Iw932AjRCDEPLIzpmOtF,2002-01-01,55,293600,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
Parallel Line,567gPvGfxxKoZxDKqM9tEl,2018-04-27,60,253084,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
We Were,6JOeNbZ3X6dtXusG3hkHn8,2019-05-14,51,189104,False,Keith Urban,0u2FHSq3ln94y5Q57xazwf
Milkshake - Radio Mix,2s0ouHqJebHfiQ6C1GUFJd,2003-12-05,58,182626,False,Kelis,0IF46mUS8NXjgHabxk2MCM
Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,2011-10-24,67,221946,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
Love So Soft,16QN8cBubEq706vNtPpOME,2017-10-27,57,172426,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
Since U Been Gone,3xrn9i8zhNZsTtcoWgQEAd,2004-01-17,73,188960,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
Heartbeat Song,7FC9Lng8iXU081lbigu8m8,2015-02-27,66,198733,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
Piece by Piece - Idol Version,3KbFtYPyVP6C7BQVgH2cCf,2016-03-04,62,212280,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
Never Enough,4eGfldSRct5z9tQZDp5R5Y,2018-11-09,57,204133,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
Because of You,3f3omU8n47Mqyab5nCaGyT,2004-01-17,69,219493,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
I Don't Think About You,0LV7IsFZF2rm2CI52uSWra,2017-10-27,50,224213,False,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX
Yeah Boy,2WaOQWSv0D1tZNxyLvnGAI,2015-05-18,57,194413,False,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF
Legends,6vlxmQGwmlyp07YjkugV6K,2018-10-26,53,244466,False,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,83,177000,True,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
King Kunta,0N3W5peJUQtI4eyR6GJT5O,2015-03-16,74,234693,True,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
Resistance,1C2QJNTmsTxCDBuIgai8QV,2009-09-10,63,346693,False,Kenif Muse,6dauOpCe6nbJap574c28ss
Smalltown Boy - Flatliners Remix,2mS3pkjnQI2neIn58VDznW,2009-07-24,34,332439,False,Kenji Club,2nmsejsnWXx8w5mbzD8VPv
My Favorite Things,1aFSPdcXt1tqqoZs5d1aJY,2012-09-21,25,196826,False,Kenny Burrell,1sdyFmN4bVOcuFDpTVsxBB
All the Pretty Girls,66pxmg3Jhjm09tHoWR1wVR,2017-04-28,67,212893,False,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O
American Kids,1dgWTMoHwTUnQhOQ8SR5fV,2014-09-22,74,182960,False,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O
The Boys of Fall,2Y48Q7HryWdPJZypJotjlJ,2010-09-28,56,391853,False,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O
She Thinks My Tractor's Sexy,3QV7NYkrmV0Q0IHdFJw9hO,1999-02-26,66,248066,False,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O
Rock Bottom,33fdicR6v63mdMezyG87ht,2014-09-22,35,221040,False,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O
I Go Back - Live,30hwGPq5dbDoB87glPiqtV,2017-10-27,34,355853,False,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O
"Footloose - From ""Footloose"" Soundtrack",2vz1CsL5WBsbpBcwgboTAw,1984,73,226826,False,Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW
"Danger Zone - From ""Top Gun"" Original Soundtrack",34x6hEJgGAOQvmlMql5Ige,1997-03-25,79,215133,False,Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW
Footloose,6W2VbtvMrDXm5vYeB7amkO,1997-03-25,74,220706,False,Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW
The Gambler,5KqldkCunQ2rWxruMEtGh0,1978-11-20,75,214880,False,Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4
You Decorated My Life,6SFeCisbYSqaQwL9hucoF2,1979-10-10,59,218133,False,Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4
Blue on Black,7GRq9NUgqhxPGUUksX02fk,1997-09-26,62,333733,False,Kenny Wayne Shepherd,1riHqX633Kup3mJAw8WR8p
Smile,1iAQYy8QPlnS9cVWG9KFqg,2015-03-10,26,230277,False,Kephyan Sheppard,4yO3ElZcqJajQUWGuQMkYw
Pretty Girl Rock,2Adn2LNgkHMH5TelQVAu4n,2010-01-01,67,243920,False,Keri Hilson,63wjoROpeh5f11Qm93UiJ1
"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",4Fx3LVYQXplhz70cfoqbgq,1979-01-01,56,195813,False,Kermit,2lKVLoBlDFcONGT1XhQsIw
Flamingo,3AaiEsiqHO2ylnnOdWninE,2014-09-23,59,197528,False,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT
Picture This,0f2uHiRUJoiUIPVzcpPosh,2016-10-21,36,204496,False,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT
Intro Bonito,2H6VfwQm0C6QATbYWmuj0e,2014-08-25,36,165294,False,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT
Break,6u4xZnL4W0YSLXw24k2zlJ,2016-10-21,41,196875,False,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT
Trampoline,3LuLUNgRmmgcr14dTIWH2S,2016-10-21,48,243840,False,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT
Only Acting,4aIoxZWHySrA3BpnmeREXJ,2018-10-01,42,229854,False,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT
Lipslap,2oZHqyiEdQvZimjrdQrEtF,2016-10-21,42,219677,False,Kero Kero Bonito,6OqhFYFJDnBBHas02HopPT
In All the Wrong Places,6omiGrMcVR8aTLwkbtisTf,2006,38,467151,False,Kero One,5EXuZB9s9F3ezkS7zpV8d1
TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,2010-01-01,81,199693,False,Kesha,6LqNN22kT3074XbTVUrhzX
Die Young,7EQGXaVSyEDsCWKmUcfpLk,2012-11-30,79,211920,False,Kesha,6LqNN22kT3074XbTVUrhzX
We R Who We R,3LUWWox8YYykohBbHUrrxd,2010-11-19,72,204760,False,Kesha,6LqNN22kT3074XbTVUrhzX
Your Love Is My Drug,6vc2Jq2vaGu8z326kSrw92,2010-01-01,71,187133,False,Kesha,6LqNN22kT3074XbTVUrhzX
This Is Me (From the Greatest Showman),3lCHADWP8ohxnfBiUqAN3o,2017-12-22,58,234886,False,Kesha,6LqNN22kT3074XbTVUrhzX
Take It Off,0WCiI0ddWiu5F2kSHgfw5S,2010-01-01,69,215200,False,Kesha,6LqNN22kT3074XbTVUrhzX
Sleazy,5YLWZYFV2GMaKfr91sZvZg,2010-11-19,49,205613,False,Kesha,6LqNN22kT3074XbTVUrhzX
2 Phones,0wdKiSBUT7aZkXUIdJWcwC,2016-01-29,69,240000,True,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe
Turn Me On,0BBOLOV5JntPL3341swIre,2004-03-30,69,192106,False,Kevin Lyttle,1GaBsp1ICIp1e6udgE7fba
Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,2017-04-27,80,202546,False,Khalid,6LuN9FCkKOj5PcnpouEgny
American Teen,312WNtMs3F28cUukaPY9bo,2017-04-27,69,250746,False,Khalid,6LuN9FCkKOj5PcnpouEgny
8TEEN,5bgwqaRSS3M8WHWruHgSL5,2017-04-27,78,228600,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Location,152lZdxL1OR0ZMW6KquMif,2017-04-27,78,219080,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Shot Down,1Ob94QesoxHSBrypyBbdfd,2017-04-27,62,207106,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,2018-10-18,71,210666,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Better,6zeeWid2sgw4lap2jV61PZ,2018-10-18,77,229320,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Right Back,5A1w94uzc1kO1Zhe8WWxC3,2019-04-05,62,215226,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Hundred,0HEckRWFSknIupbGzavk5d,2019-04-05,60,277080,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Free Spirit,2kAIpGWnlFLQh48iut6Zzq,2019-04-05,65,182080,False,Khalid,6LuN9FCkKOj5PcnpouEgny
My Bad,2XKFnwB6djxrJCjR3PdeRb,2019-04-05,58,163973,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Twenty One,1NgCWYuBLfqBDA3b8MgSVU,2019-04-05,58,184200,False,Khalid,6LuN9FCkKOj5PcnpouEgny
Keep Me,6SWHTMywuTXLFlMQ75cAuu,2017-04-27,56,276226,False,Khalid Knight,3gZ0uyRQM1pKdSqs2CmIeW
Self,1WqLtczgKdbHFHhefOU0y7,2019-04-05,54,229960,False,Khalid Omari,2baBiyqEx6UuUcNbRme6RV
Feeling High,5YBMw4XNbVgdMMh2hYnIxC,2016-12-31,33,224044,False,Khwezi,3MVH60Zb3YkbJ0Ua26X07F
Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9,2016-05-06,68,230600,False,Kiana Keith,4JqIsAU99eHZmxUBh6lbsS
Back to the Ordinary,5C6LjdVjQeev6wrxUhcqRw,2015-06-15,25,187784,False,Kid Astray,5fUbM1zPxRNlooyLpOB2j3
Day in June,2PuqiampBsxb7yQx9YbGLi,2015-06-15,35,251414,False,Kid Astray,5fUbM1zPxRNlooyLpOB2j3
Day 'N' Nite (nightmare),5FEXPoPnzueFJQCPRIrC3c,2009-09-15,71,221266,False,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu
Handle With Care,0S0hUUY2kypaaN4hqanA7D,2015-12-04,44,225026,True,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu
Hell & Back,0TKWHD7sbO0CrEAdegPLZm,2012-06-12,62,250558,True,Kid Ink,6KZDXtSj0SzGOV705nNeh3
Money and the Power,0Altlm3kLPob56k2qqR4i2,2014-01-06,56,207133,True,Kid Ink,6KZDXtSj0SzGOV705nNeh3
